Months,L,M,S,C3,C10,C15,C25,C50,C75,C85,C90,C97,C99.9
31.34291581,-0.5684,15.4952,0.0845,13.30814871,13.94946631,14.22586451,14.6499897,15.4952,16.41947781,16.95162826,17.32754813,18.30363183,20.5568306
31.37577002,-0.5684,15.4944,0.0845,13.30746163,13.94874612,14.22513005,14.64923334,15.4944,16.41863009,16.95075307,17.32665352,18.30268684,20.55576927
31.40862423,-0.5684,15.4937,0.0845,13.30686043,13.94811594,14.22448739,14.64857152,15.4937,16.41788834,16.94998727,17.32587075,18.30185996,20.55484061
31.44147844,-0.5684,15.4929,0.0845,13.30617334,13.94739575,14.22375293,14.64781516,15.4929,16.41704062,16.94911208,17.32497614,18.30091497,20.55377928
31.47433265,-0.5684,15.4921,0.08451,13.30525675,13.94650718,14.22287804,14.64696311,15.4921,16.41630733,16.94842174,17.32431812,18.30034834,20.5534638
31.50718686,-0.5684,15.4913,0.08451,13.30456967,13.945787,14.22214358,14.64620675,15.4913,16.41545961,16.94754654,17.32342351,18.29940333,20.55240244
31.54004107,-0.5684,15.4906,0.08451,13.30396848,13.94515683,14.22150093,14.64554493,15.4906,16.41471785,16.94678074,17.32264072,18.29857644,20.55147374
31.57289527,-0.5684,15.4898,0.08451,13.30328141,13.94443665,14.22076647,14.64478858,15.4898,16.41387012,16.94590553,17.32174611,18.29763142,20.55041238
31.60574949,-0.5684,15.489,0.08452,13.30236488,13.94354813,14.21989162,14.64393655,15.489,16.41313681,16.94521516,17.32108803,18.29706471,20.55009675
31.6386037,-0.5684,15.4883,0.08452,13.3017637,13.94291797,14.21924898,14.64327474,15.4883,16.41239505,16.94444935,17.32030523,18.29623781,20.54916802
31.6714579,-0.5684,15.4875,0.08452,13.30107664,13.9421978,14.21851453,14.64251839,15.4875,16.41154731,16.94357413,17.31941061,18.29529277,20.54810662
31.70431212,-0.5684,15.4867,0.08452,13.30038958,13.94147762,14.21778008,14.64176203,15.4867,16.41069958,16.94269892,17.31851598,18.29434774,20.54704522
31.73716632,-0.5684,15.4859,0.08453,13.29947311,13.94058914,14.21690526,14.64091003,15.4859,16.40996624,16.9420085,17.31785785,18.29378094,20.54672945
31.77002053,-0.5684,15.4852,0.08453,13.29887194,13.939959,14.21626263,14.64024822,15.4852,16.40922447,16.94124268,17.31707504,18.29295402,20.54580068
31.80287475,-0.5684,15.4844,0.08453,13.29818489,13.93923883,14.21552818,14.63949188,15.4844,16.40837673,16.94036746,17.3161804,18.29200897,20.54473924
31.83572895,-0.5684,15.4836,0.08454,13.29726847,13.93835039,14.2146534,14.63863989,15.4836,16.40764337,16.93967701,17.31552223,18.29144211,20.54442336
31.86858316,-0.5684,15.4829,0.08454,13.29666731,13.93772025,14.21401077,14.63797809,15.4829,16.4069016,16.93891118,17.31473941,18.29061517,20.54349457
31.90143737,-0.5684,15.4821,0.08454,13.29598028,13.93700009,14.21327633,14.63722175,15.4821,16.40605385,16.93803595,17.31384476,18.2896701,20.54243309
31.93429158,-0.5684,15.4814,0.08455,13.29514979,13.93620171,14.21249338,14.63646432,15.4814,16.40542644,16.93745486,17.31329838,18.28922131,20.54224979
31.96714579,-0.5684,15.4806,0.08455,13.29446276,13.93548156,14.21175896,14.63570799,15.4806,16.40457869,16.93657962,17.31240372,18.28827622,20.54118827
32,-0.5684,15.4798,0.08455,13.29377574,13.93476141,14.21102453,14.63495165,15.4798,16.40373094,16.93570438,17.31150905,18.28733113,20.54012675
32.03285421,-0.5684,15.4791,0.08455,13.29317459,13.93413127,14.2103819,14.63428985,15.4791,16.40298916,16.93493855,17.31072622,18.28650417,20.53919793
32.06570842,-0.5684,15.4783,0.08456,13.29225829,13.93324292,14.20950719,14.63343791,15.4783,16.40225575,16.93424802,17.31006796,18.28593717,20.5388818
32.09856263,-0.5684,15.4776,0.08456,13.29165715,13.93261279,14.20886457,14.63277612,15.4776,16.40151396,16.93348217,17.30928512,18.28511019,20.53795294
32.13141684,-0.5684,15.4768,0.08456,13.29097014,13.93189265,14.20813014,14.63201979,15.4768,16.40066621,16.93260692,17.30839044,18.28416508,20.53689138
32.16427104,-0.5684,15.476,0.08457,13.29005388,13.93100433,14.20725546,14.63116787,15.476,16.39993277,16.93191636,17.30773213,18.28359802,20.53657515
32.19712526,-0.5684,15.4753,0.08457,13.28945276,13.93037421,14.20661285,14.63050608,15.4753,16.39919098,16.9311505,17.30694928,18.28277103,20.53564625
32.22997947,-0.5684,15.4745,0.08457,13.28876576,13.92965408,14.20587843,14.62974975,15.4745,16.39834322,16.93027524,17.30605459,18.28182589,20.53458465
32.26283367,-0.5684,15.4738,0.08458,13.28793543,13.92885581,14.20509558,14.62899239,15.4738,16.39771574,16.92969405,17.30550808,18.28137691,20.53440102
32.29568789,-0.5684,15.473,0.08458,13.28724844,13.92813569,14.20436117,14.62823607,15.473,16.39686797,16.92881878,17.30461338,18.28043176,20.53333938
32.32854209,-0.5684,15.4723,0.08459,13.28641816,13.92733745,14.20357834,14.62747873,15.4723,16.39624047,16.92823757,17.30406684,18.27998273,20.53315569
32.3613963,-0.5684,15.4715,0.08459,13.28573118,13.92661733,14.20284394,14.62672241,15.4715,16.3953927,16.92736229,17.30317212,18.27903756,20.53209401
32.39425052,-0.5684,15.4708,0.08459,13.28513007,13.92598723,14.20220134,14.62606063,15.4708,16.3946509,16.92659642,17.30238925,18.27821054,20.53116505
32.42710472,-0.5684,15.47,0.0846,13.28421396,13.92509901,14.20132674,14.62520876,15.47,16.39391741,16.92590577,17.30173083,18.2776433,20.53084854
32.45995893,-0.5684,15.4693,0.0846,13.28361287,13.92446892,14.20068415,14.62454699,15.4693,16.3931756,16.92513989,17.30094794,18.27681626,20.52991954
32.49281314,-0.5684,15.4685,0.0846,13.2829259,13.92374881,14.19994975,14.62379068,15.4685,16.39232782,16.9242646,17.30005322,18.27587107,20.52885783
32.52566735,-0.5684,15.4678,0.08461,13.28209571,13.92295064,14.19916698,14.62303337,15.4678,16.39170028,16.92368333,17.2995066,18.27542193,20.52867393
32.55852156,-0.5684,15.467,0.08461,13.28140876,13.92223054,14.19843259,14.62227706,15.467,16.3908525,16.92280803,17.29861186,18.27447672,20.52761218
32.59137577,-0.5684,15.4663,0.08462,13.28057861,13.9214324,14.19764984,14.62151977,15.4663,16.39022494,16.92222673,17.29806521,18.27402753,20.52742822
32.62422998,-0.5684,15.4656,0.08462,13.27997754,13.92080232,14.19700726,14.620858,15.4656,16.38948313,16.92146084,17.2972823,18.27320045,20.52649916
32.65708419,-0.5684,15.4648,0.08462,13.2792906,13.92008223,14.19627288,14.6201017,15.4648,16.38863534,16.92058553,17.29638756,18.27225522,20.52543737
32.6899384,-0.5684,15.4641,0.08463,13.2784605,13.91928412,14.19549016,14.61934443,15.4641,16.38800776,16.9200042,17.29584087,18.27180598,20.52525331
32.72279261,-0.5684,15.4633,0.08463,13.27777357,13.91856404,14.19475579,14.61858813,15.4633,16.38715997,16.91912888,17.2949461,18.27086073,20.52419148
32.75564681,-0.5684,15.4626,0.08464,13.27694351,13.91776596,14.19397309,14.61783087,15.4626,16.38653238,16.91854753,17.29439939,18.27041144,20.52400736
32.78850103,-0.5684,15.4619,0.08464,13.27634245,13.9171359,14.19333052,14.61716911,15.4619,16.38579055,16.91778161,17.29361646,18.26958433,20.52307823
32.82135524,-0.5684,15.4611,0.08465,13.27542657,13.91624784,14.19245605,14.61631733,15.4611,16.38505697,16.91709082,17.29295787,18.26901685,20.52276131
32.85420944,-0.5684,15.4604,0.08465,13.27482552,13.91561778,14.19181348,14.61565558,15.4604,16.38431514,16.9163249,17.29217493,18.26818972,20.52183214
32.88706366,-0.5684,15.4597,0.08465,13.27422448,13.91498772,14.19117092,14.61499383,15.4597,16.3835733,16.91555898,17.29139199,18.26736259,20.52090297
32.91991786,-0.5684,15.4589,0.08466,13.27330864,13.9140997,14.19029648,14.61414207,15.4589,16.3828397,16.91486816,17.29073336,18.26679504,20.52058595
32.95277207,-0.5684,15.4582,0.08466,13.27270761,13.91346965,14.18965392,14.61348032,15.4582,16.38209787,16.91410223,17.28995041,18.2659679,20.51965675
32.98562629,-0.5684,15.4575,0.08467,13.27187768,13.91267166,14.18887129,14.61272311,15.4575,16.38147023,16.9135208,17.28940359,18.26551847,20.51947241
33.01848049,-0.5684,15.4568,0.08467,13.27127665,13.91204162,14.18822874,14.61206136,15.4568,16.38072838,16.91275486,17.28862064,18.26469131,20.51854318
33.0513347,-0.5684,15.456,0.08468,13.2703609,13.91115365,14.18735435,14.61120963,15.456,16.37999475,16.91206399,17.28796194,18.26412368,20.51822602
33.08418891,-0.5684,15.4553,0.08468,13.26975988,13.91052361,14.1867118,14.61054789,15.4553,16.3792529,16.91129805,17.28717897,18.2632965,20.51729676
33.11704312,-0.5684,15.4546,0.08469,13.26893003,13.90972567,14.18592922,14.60979071,15.4546,16.37862524,16.91071657,17.2866321,18.262847,20.51711229
33.14989733,-0.5684,15.4539,0.08469,13.26832902,13.90909565,14.18528668,14.60912897,15.4539,16.37788338,16.90995062,17.28584912,18.2620198,20.51618299
33.18275154,-0.5684,15.4531,0.0847,13.26741335,13.90820773,14.18441233,14.60827727,15.4531,16.37714972,16.9092597,17.28519037,18.26145208,20.5158657
33.21560575,-0.5684,15.4524,0.0847,13.26681236,13.90757771,14.1837698,14.60761554,15.4524,16.37640786,16.90849374,17.28440738,18.26062487,20.51493637
33.24845996,-0.5684,15.4517,0.08471,13.26598257,13.90677983,14.18298725,14.60685839,15.4517,16.37578016,16.90791222,17.28386046,18.26017528,20.51475178
33.28131417,-0.5684,15.451,0.08471,13.26538159,13.90614982,14.18234473,14.60619666,15.451,16.3750383,16.90714625,17.28307745,18.25934805,20.51382241
33.31416838,-0.5684,15.4503,0.08472,13.26455185,13.90535196,14.18156221,14.60543952,15.4503,16.37441059,16.90656471,17.2825305,18.25889843,20.51363777
33.34702258,-0.5684,15.4495,0.08472,13.26386502,13.90463195,14.1808279,14.60468327,15.4495,16.37356274,16.9056893,17.28163563,18.257953,20.51257559
33.3798768,-0.5684,15.4488,0.08473,13.26303532,13.90383412,14.1800454,14.60392614,15.4488,16.37293501,16.90510774,17.28108865,18.25750333,20.51239088
33.41273101,-0.5684,15.4481,0.08473,13.26243435,13.90320413,14.17940289,14.60326442,15.4481,16.37219314,16.90434175,17.28030563,18.25667607,20.51146145
33.44558521,-0.5684,15.4474,0.08474,13.26160469,13.90240632,14.17862042,14.60250731,15.4474,16.3715654,16.90376016,17.27975862,18.25622636,20.51127668
33.47843943,-0.5684,15.4467,0.08474,13.26100374,13.90177633,14.17797791,14.6018456,15.4467,16.37082352,16.90299417,17.27897559,18.25539908,20.51034721
33.51129363,-0.5684,15.446,0.08475,13.2601741,13.90097855,14.17719545,14.6010885,15.446,16.37019576,16.90241256,17.27842855,18.25494934,20.51016238
33.54414784,-0.5684,15.4453,0.08476,13.2593445,13.90018079,14.17641301,14.60033141,15.4453,16.369568,16.90183094,17.2778815,18.25449957,20.50997753
33.57700206,-0.5684,15.4446,0.08476,13.25874357,13.89955082,14.17577052,14.5996697,15.4446,16.36882611,16.90106493,17.27709845,18.25367225,20.50904799
33.60985626,-0.5684,15.4439,0.08477,13.257914,13.89875308,14.1749881,14.59891263,15.4439,16.36819833,16.90048328,17.27655137,18.25322245,20.50886308
33.64271047,-0.5684,15.4432,0.08477,13.25731308,13.89812312,14.17434561,14.59825093,15.4432,16.36745643,16.89971726,17.2757683,18.25239512,20.50793351
33.67556469,-0.5684,15.4425,0.08478,13.25648355,13.89732541,14.17356321,14.59749387,15.4425,16.36682864,16.8991356,17.2752212,18.25194527,20.50774854
33.70841889,-0.5684,15.4418,0.08478,13.25588264,13.89669545,14.17292074,14.59683217,15.4418,16.36608674,16.89836957,17.27443812,18.25111792,20.50681894
33.7412731,-0.5684,15.4411,0.08479,13.25505315,13.89589777,14.17213836,14.59607513,15.4411,16.36545893,16.89778788,17.27389099,18.25066804,20.50663391
33.77412731,-0.5684,15.4404,0.0848,13.25422368,13.8951001,14.17135599,14.59531809,15.4404,16.36483112,16.89720618,17.27334384,18.25021813,20.50644885
33.80698152,-0.5684,15.4397,0.0848,13.2536228,13.89447016,14.17071353,14.5946564,15.4397,16.36408921,16.89644013,17.27256075,18.24939075,20.50551918
33.83983573,-0.5684,15.439,0.08481,13.25279337,13.89367252,14.16993119,14.59389938,15.439,16.36346138,16.89585841,17.27201357,18.2489408,20.50533407
33.87268994,-0.5684,15.4383,0.08482,13.25196397,13.8928749,14.16914886,14.59314237,15.4383,16.36283354,16.89527667,17.27146638,18.24849084,20.50514893
33.90554415,-0.5684,15.4376,0.08482,13.2513631,13.89224497,14.1685064,14.59248069,15.4376,16.36209162,16.89451061,17.27068326,18.24766342,20.50421919
33.93839835,-0.5684,15.4369,0.08483,13.25053373,13.89144738,14.1677241,14.59172369,15.4369,16.36146376,16.89392885,17.27013604,18.24721341,20.504034
33.97125257,-0.5684,15.4362,0.08483,13.24993288,13.89081745,14.16708165,14.59106201,15.4362,16.36072184,16.89316278,17.26935291,18.24638597,20.50310422
34.00410678,-0.5684,15.4355,0.08484,13.24910355,13.89001989,14.16629937,14.59030503,15.4355,16.36009397,16.892581,17.26880566,18.24593593,20.50291897
34.03696098,-0.5684,15.4349,0.08485,13.24836008,13.88931232,14.16560887,14.58964258,15.4349,16.35957208,16.89210865,17.26837028,18.24560407,20.50286652
34.0698152,-0.5684,15.4342,0.08485,13.24775925,13.88868242,14.16496644,14.58898091,15.4342,16.35883014,16.89134256,17.26758713,18.2447766,20.50193668
34.1026694,-0.5684,15.4335,0.08486,13.24692998,13.88788489,14.16418419,14.58822395,15.4335,16.35820225,16.89076075,17.26703984,18.2443265,20.50175134
34.13552361,-0.5684,15.4328,0.08487,13.24610074,13.88708738,14.16340195,14.587467,15.4328,16.35757435,16.89017892,17.26649254,18.24387637,20.50156598
34.16837783,-0.5684,15.4321,0.08487,13.24549993,13.8864575,14.16275953,14.58680534,15.4321,16.35683241,16.88941282,17.26570937,18.24304887,20.50063608
34.20123203,-0.5684,15.4315,0.08488,13.24475656,13.88575,14.16206909,14.58614292,15.4315,16.35631048,16.88894041,17.26527392,18.24271692,20.50058351
34.23408624,-0.5684,15.4308,0.08489,13.24392738,13.88495253,14.16128689,14.58538599,15.4308,16.35568256,16.88835855,17.26472657,18.24226674,20.50039807
34.26694046,-0.5684,15.4301,0.08489,13.24332659,13.88432266,14.16064448,14.58472434,15.4301,16.35494061,16.88759243,17.26394338,18.2414392,20.49946809
34.29979466,-0.5684,15.4294,0.0849,13.24249745,13.88352522,14.1598623,14.58396743,15.4294,16.35431267,16.88701054,17.26339601,18.24098898,20.49928259
34.33264887,-0.5684,15.4288,0.08491,13.24175416,13.88281778,14.15917191,14.58330504,15.4288,16.35379072,16.88653809,17.2629605,18.24065695,20.49922993
34.36550308,-0.5684,15.4281,0.08492,13.24092508,13.88202038,14.15838976,14.58254814,15.4281,16.35316276,16.88595618,17.2624131,18.24020669,20.49904439
34.39835729,-0.5684,15.4274,0.08492,13.24032431,13.88139053,14.15774737,14.58188651,15.4274,16.35242079,16.88519004,17.26162987,18.2393791,20.49811431
34.4312115,-0.5684,15.4268,0.08493,13.23958109,13.88068313,14.15705701,14.58122414,15.4268,16.35189882,16.88471755,17.26119433,18.23904703,20.49806158
34.46406571,-0.5684,15.4261,0.08494,13.23875206,13.87988577,14.1562749,14.58046727,15.4261,16.35127084,16.88413561,17.26064689,18.2385967,20.49787596
34.49691992,-0.5684,15.4254,0.08494,13.23815132,13.87925593,14.15563252,14.57980564,15.4254,16.35052886,16.88336945,17.25986364,18.23776908,20.49694581
34.52977412,-0.5684,15.4248,0.08495,13.23740815,13.87854858,14.15494219,14.5791433,15.4248,16.35000686,16.88289693,17.25942806,18.23743695,20.49689302
34.56262834,-0.5684,15.4241,0.08496,13.23657919,13.87775126,14.15416012,14.57838645,15.4241,16.34937886,16.88231495,17.25888057,18.23698657,20.49670731
34.59548255,-0.5684,15.4234,0.08497,13.23575026,13.87695396,14.15337805,14.57762961,15.4234,16.34875085,16.88173296,17.25833307,18.23653616,20.49652159
34.62833675,-0.5684,15.4228,0.08497,13.23523537,13.87641412,14.15282746,14.57706251,15.4228,16.34811486,16.88107623,17.25766169,18.23582673,20.49572423
34.66119097,-0.5684,15.4221,0.08498,13.23440647,13.87561685,14.15204541,14.57630568,15.4221,16.34748683,16.88049421,17.25711416,18.23537629,20.49553845
34.69404517,-0.5684,15.4215,0.08499,13.23366341,13.87490957,14.15135515,14.57564338,15.4215,16.3469648,16.88002165,17.25667851,18.23504407,20.49548555
34.72689938,-0.5684,15.4208,0.085,13.23283457,13.87411233,14.15057313,14.57488657,15.4208,16.34633676,16.87943961,17.25613095,18.23459358,20.49529972
34.7597536,-0.5684,15.4202,0.08501,13.23209156,13.87340508,14.14988289,14.57422428,15.4202,16.34581472,16.87896701,17.25569528,18.23426133,20.49524678
34.7926078,-0.5684,15.4195,0.08501,13.23149089,13.8727753,14.14924056,14.57356268,15.4195,16.3450727,16.87820079,17.25491196,18.23343359,20.4943164
34.82546201,-0.5684,15.4189,0.08502,13.23074791,13.87206807,14.14855034,14.57290041,15.4189,16.34455064,16.87772818,17.25447626,18.2331013,20.49426341
34.85831623,-0.5684,15.4182,0.08503,13.22991916,13.8712709,14.14776838,14.57214363,15.4182,16.34392257,16.87714609,17.25392864,18.23265074,20.49407748
34.89117043,-0.5684,15.4176,0.08504,13.22917623,13.8705637,14.14707818,14.57148138,15.4176,16.34340049,16.87667346,17.25349291,18.23231841,20.49402446
34.92402464,-0.5684,15.4169,0.08505,13.22834753,13.86976656,14.14629625,14.57072462,15.4169,16.3427724,16.87609135,17.25294527,18.23186781,20.49383848
34.95687885,-0.5684,15.4163,0.08505,13.2278327,13.86922678,14.1457457,14.57015755,15.4163,16.34213637,16.87543456,17.25227381,18.23115825,20.4930409
34.98973306,-0.5684,15.4157,0.08506,13.22708983,13.86851962,14.14505554,14.56949531,15.4157,16.34161427,16.87496189,17.25183805,18.23082588,20.49298781
35.02258727,-0.5684,15.415,0.08507,13.22626119,13.86772252,14.14427363,14.56873858,15.415,16.34098616,16.87437974,17.25129036,18.23037522,20.49280176
35.05544148,-0.5684,15.4144,0.08508,13.22551837,13.86701541,14.1435835,14.56807636,15.4144,16.34046405,16.87390705,17.25085457,18.2300428,20.49274864
35.08829569,-0.5684,15.4137,0.08509,13.22468978,13.86621834,14.14280163,14.56731964,15.4137,16.33983592,16.87332488,17.25030685,18.2295921,20.49256254
35.12114989,-0.5684,15.4131,0.0851,13.22394701,13.86551126,14.14211152,14.56665744,15.4131,16.33931379,16.87285217,17.24987103,18.22925965,20.49250938
35.15400411,-0.5684,15.4125,0.0851,13.22343223,13.8649715,14.141561,14.56609039,15.4125,16.33867774,16.87219534,17.24919952,18.22855002,20.49171165
35.18685832,-0.5684,15.4119,0.08511,13.2226895,13.86426444,14.14087091,14.5654282,15.4119,16.3381556,16.87172261,17.24876368,18.22821754,20.49165844
35.21971252,-0.5684,15.4112,0.08512,13.22186099,13.86346744,14.14008908,14.56467151,15.4112,16.33752744,16.8711404,17.24821591,18.22776677,20.49147226
35.25256674,-0.5684,15.4106,0.08513,13.22111831,13.86276041,14.13939902,14.56400934,15.4106,16.33700528,16.87066764,17.24778004,18.22743425,20.49141901
35.28542094,-0.5684,15.41,0.08514,13.22037565,13.8620534,14.13870898,14.56334718,15.41,16.33648312,16.87019487,17.24734415,18.22710171,20.49136576
35.31827515,-0.5684,15.4093,0.08515,13.21954722,13.86125644,14.13792719,14.56259052,15.4093,16.33585494,16.86961262,17.24679633,18.22665087,20.4911795
35.35112937,-0.5684,15.4087,0.08516,13.21880461,13.86054947,14.13723717,14.56192838,15.4087,16.33533276,16.86913983,17.24636042,18.2263183,20.49112621
35.38398357,-0.5684,15.4081,0.08517,13.21806202,13.8598425,14.13654716,14.56126624,15.4081,16.33481057,16.86866703,17.2459245,18.22598571,20.4910729
35.41683778,-0.5684,15.4075,0.08517,13.2175473,13.85930279,14.13599668,14.56069922,15.4075,16.33417448,16.86801015,17.24525293,18.22527598,20.49027497
35.449692,-0.5684,15.4069,0.08518,13.21680474,13.85859585,14.13530669,14.56003709,15.4069,16.33365228,16.86753733,17.24481698,18.22494336,20.49022161
35.4825462,-0.5684,15.4063,0.08519,13.21606221,13.85788893,14.13461671,14.55937498,15.4063,16.33313008,16.8670645,17.24438102,18.22461072,20.49016824
35.51540041,-0.5684,15.4056,0.0852,13.21523392,13.85709207,14.13383501,14.55861837,15.4056,16.33250185,16.86648217,17.24383312,18.22415977,20.48998185
35.54825462,-0.5684,15.405,0.08521,13.21449144,13.85638518,14.13314506,14.55795627,15.405,16.33197962,16.86600932,17.24339713,18.22382709,20.48992845
35.58110883,-0.5684,15.4044,0.08522,13.21374898,13.85567831,14.13245512,14.55729418,15.4044,16.33145739,16.86553645,17.24296112,18.2234944,20.48987503
35.61396304,-0.5684,15.4038,0.08523,13.21300655,13.85497145,14.1317652,14.55663209,15.4038,16.33093515,16.86506358,17.24252511,18.22316169,20.48982159
35.64681725,-0.5684,15.4032,0.08524,13.21226413,13.85426461,14.13107529,14.55597002,15.4032,16.33041291,16.86459069,17.24208908,18.22282896,20.48976814
35.67967146,-0.5684,15.4026,0.08525,13.21152175,13.85355778,14.13038539,14.55530795,15.4026,16.32989066,16.86411779,17.24165304,18.22249621,20.48971467
35.71252566,-0.5684,15.402,0.08526,13.21077938,13.85285097,14.12969551,14.5546459,15.402,16.32936839,16.86364488,17.24121698,18.22216345,20.48966119
35.74537988,-0.5684,15.4014,0.08527,13.21003704,13.85214418,14.12900564,14.55398385,15.4014,16.32884613,16.86317195,17.24078091,18.22183067,20.48960769
35.77823409,-0.5684,15.4008,0.08528,13.20929473,13.8514374,14.12831578,14.55332181,15.4008,16.32832385,16.86269902,17.24034483,18.22149788,20.48955417
35.81108829,-0.5684,15.4002,0.08529,13.20855244,13.85073064,14.12762594,14.55265978,15.4002,16.32780157,16.86222608,17.23990874,18.22116506,20.48950064
35.84394251,-0.5684,15.3996,0.0853,13.20781017,13.85002389,14.1269361,14.55199775,15.3996,16.32727927,16.86175312,17.23947263,18.22083223,20.4894471
35.87679671,-0.5684,15.399,0.08531,13.20706793,13.84931716,14.12624629,14.55133574,15.399,16.32675698,16.86128016,17.23903651,18.22049939,20.48939354
35.90965092,-0.5684,15.3984,0.08532,13.20632571,13.84861045,14.12555648,14.55067373,15.3984,16.32623467,16.86080718,17.23860037,18.22016652,20.48933996
35.94250514,-0.5684,15.3978,0.08533,13.20558351,13.84790375,14.12486669,14.55001173,15.3978,16.32571235,16.86033419,17.23816422,18.21983364,20.48928637
35.97535934,-0.5684,15.3972,0.08534,13.20484134,13.84719707,14.12417691,14.54934974,15.3972,16.32519003,16.85986119,17.23772806,18.21950074,20.48923276
36.00821355,-0.5684,15.3966,0.08535,13.20409919,13.84649041,14.12348714,14.54868776,15.3966,16.3246677,16.85938818,17.23729189,18.21916783,20.48917913
36.04106777,-0.5684,15.396,0.08536,13.20335707,13.84578376,14.12279739,14.54802579,15.396,16.32414536,16.85891515,17.2368557,18.21883489,20.48912549
36.07392197,-0.5684,15.3954,0.08537,13.20261497,13.84507713,14.12210765,14.54736382,15.3954,16.32362302,16.85844212,17.2364195,18.21850194,20.48907184
36.10677618,-0.5684,15.3949,0.08538,13.20195865,13.84446044,14.12150965,14.54679636,15.3949,16.3232067,16.85807858,17.23609524,18.21828731,20.48915126
36.13963039,-0.5684,15.3943,0.08539,13.20121659,13.84375384,14.12081993,14.54613441,15.3943,16.32268434,16.85760552,17.23565901,18.21795433,20.48909758
36.1724846,-0.5684,15.3937,0.0854,13.20047456,13.84304726,14.12013023,14.54547247,15.3937,16.32216197,16.85713246,17.23522277,18.21762133,20.48904388
36.20533881,-0.5684,15.3931,0.08541,13.19973256,13.84234069,14.11944054,14.54481054,15.3931,16.3216396,16.85665938,17.23478652,18.21728832,20.48899017
36.23819302,-0.5684,15.3925,0.08542,13.19899057,13.84163414,14.11875086,14.54414861,15.3925,16.32111721,16.85618629,17.23435025,18.21695528,20.48893644
36.27104723,-0.5684,15.392,0.08543,13.19833436,13.84101753,14.11815293,14.54358119,15.392,16.32070086,16.8558227,17.23402594,18.21674058,20.48901581
36.30390143,-0.5684,15.3914,0.08544,13.19759243,13.84031101,14.11746327,14.54291928,15.3914,16.32017846,16.85534959,17.23358965,18.21640752,20.48896206
36.33675565,-0.5684,15.3908,0.08545,13.19685051,13.8396045,14.11677364,14.54225738,15.3908,16.31965606,16.85487647,17.23315334,18.21607444,20.48890829
36.36960986,-0.5684,15.3902,0.08547,13.19588121,13.83873105,14.11594472,14.54150052,15.3902,16.31924744,16.85458729,17.23295253,18.21611839,20.48959951
36.40246406,-0.5684,15.3897,0.08548,13.19522511,13.83811451,14.11534684,14.54093313,15.3897,16.31883106,16.85422366,17.23262817,18.21590363,20.48967886
36.43531828,-0.5684,15.3891,0.08549,13.19448328,13.83740806,14.11465724,14.54027126,15.3891,16.31830863,16.8537505,17.23219183,18.2155705,20.48962506
36.46817248,-0.5684,15.3885,0.0855,13.19374148,13.83670163,14.11396766,14.5396094,15.3885,16.31778619,16.85327733,17.23175546,18.21523735,20.48957125
36.50102669,-0.5684,15.388,0.08551,13.19308543,13.83608513,14.11336981,14.53904203,15.388,16.31736979,16.85291367,17.23143107,18.21502255,20.48965057
36.53388091,-0.5684,15.3874,0.08552,13.19234368,13.83537873,14.11268026,14.53838018,15.3874,16.31684733,16.85244048,17.23099468,18.21468937,20.48959673
36.56673511,-0.5684,15.3868,0.08553,13.19160194,13.83467235,14.11199072,14.53771834,15.3868,16.31632487,16.85196728,17.23055828,18.21435617,20.48954287
36.59958932,-0.5684,15.3863,0.08554,13.19094597,13.83405589,14.1113929,14.537151,15.3863,16.31590845,16.85160359,17.23023386,18.21414133,20.48962217
36.63244354,-0.5684,15.3857,0.08556,13.18997699,13.83318266,14.11056416,14.53639424,15.3857,16.31549975,16.85131429,17.23003292,18.21418515,20.49031345
36.66529774,-0.5684,15.3852,0.08557,13.18932107,13.83256624,14.10996637,14.53582691,15.3852,16.31508331,16.85095058,17.22970846,18.21397029,20.49039275
36.69815195,-0.5684,15.3846,0.08558,13.18857944,13.83185993,14.10927689,14.53516511,15.3846,16.31456082,16.85047733,17.22927201,18.21363702,20.49033886
36.73100616,-0.5684,15.384,0.08559,13.18783784,13.83115363,14.10858742,14.53450332,15.384,16.31403832,16.85000407,17.22883554,18.21330374,20.49028495
36.76386037,-0.5684,15.3835,0.0856,13.18718199,13.83053726,14.10798967,14.53393602,15.3835,16.31362186,16.84964033,17.22851106,18.21308883,20.49036422
36.79671458,-0.5684,15.3829,0.08561,13.18644043,13.82983099,14.10730023,14.53327424,15.3829,16.31309935,16.84916705,17.22807456,18.21275551,20.49031028
36.82956879,-0.5684,15.3824,0.08563,13.18555742,13.82904783,14.10656331,14.53261205,15.3824,16.31279663,16.8489872,17.22798553,18.21291764,20.49113484
36.862423,-0.5684,15.3818,0.08564,13.18481593,13.8283416,14.1058739,14.53195029,15.3818,16.3122741,16.8485139,17.227549,18.21258429,20.49108089
36.8952772,-0.5684,15.3813,0.08565,13.18416017,13.8277253,14.10527621,14.53138302,15.3813,16.31185761,16.84815012,17.22722447,18.21236933,20.49116014
36.92813142,-0.5684,15.3808,0.08566,13.18350444,13.827109,14.10467852,14.53081575,15.3808,16.31144112,16.84778633,17.22689993,18.21215435,20.49123939
36.96098563,-0.5684,15.3802,0.08567,13.18276301,13.82640283,14.10398915,14.53015402,15.3802,16.31091856,16.84731299,17.22646337,18.21182096,20.49118541
36.99383983,-0.5684,15.3797,0.08569,13.1818802,13.82561979,14.10325234,14.52949189,15.3797,16.31061581,16.84713307,17.22637426,18.21198302,20.49201007
